case_id,domain,fault_family,knn_family_agreement,knn_domain_agreement
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_158_1000000157,SIL,Motor,1.0,0.4
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_159_1000000158,SIL,Motor,1.0,0.6
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_160_1000000159,SIL,Motor,1.0,0.6
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_161_1000000160,SIL,Motor,1.0,0.2
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_162_1000000161,SIL,Motor,0.2,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_82_1000000081,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_83_1000000082,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_84_1000000083,SIL,Motor,1.0,0.8
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_85_1000000084,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_86_1000000085,SIL,Motor,1.0,0.6
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_87_1000000086,SIL,Motor,1.0,0.0
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_88_1000000087,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_89_1000000088,SIL,Motor,1.0,0.8
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_90_1000000089,SIL,Motor,1.0,0.0
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_91_1000000090,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_92_1000000091,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_93_1000000092,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_94_1000000093,SIL,Motor,0.8,0.8
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_95_1000000094,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_96_1000000095,SIL,Motor,1.0,0.4
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_97_1000000096,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_98_1000000097,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-2/TestCase_99_1000000098,SIL,Motor,1.0,0.6
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_163_1000000162,SIL,Motor,0.2,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_164_1000000163,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_165_1000000164,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_166_1000000165,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_167_1000000166,SIL,Motor,0.8,0.8
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_168_1000000167,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_169_1000000168,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_170_1000000169,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_171_1000000170,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_172_1000000171,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_173_1000000172,SIL,Motor,0.6,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_174_1000000173,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_175_1000000174,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_176_1000000175,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_177_1000000176,SIL,Motor,0.2,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_178_1000000177,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_179_1000000178,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_180_1000000179,SIL,Motor,0.8,0.8
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_181_1000000180,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_182_1000000181,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_183_1000000182,SIL,Motor,0.6,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_184_1000000183,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_185_1000000184,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_186_1000000185,SIL,Motor,0.4,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_187_1000000186,SIL,Motor,1.0,0.8
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_188_1000000187,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_189_1000000188,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_190_1000000189,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_191_1000000190,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_192_1000000191,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_193_1000000192,SIL,Motor,0.4,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_194_1000000193,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_195_1000000194,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_196_1000000195,SIL,Motor,0.6,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_197_1000000196,SIL,Motor,0.6,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_198_1000000197,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_199_1000000198,SIL,Motor,0.4,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_200_1000000199,SIL,Motor,1.0,0.8
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_201_1000000200,SIL,Motor,0.6,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_202_1000000201,SIL,Motor,0.4,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_203_1000000202,SIL,Motor,0.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_204_1000000203,SIL,Motor,0.6,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_205_1000000204,SIL,Motor,0.2,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_206_1000000205,SIL,Motor,0.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_207_1000000206,SIL,Motor,0.6,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_208_1000000207,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_209_1000000208,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_210_1000000209,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_211_1000000210,SIL,Motor,1.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_212_1000000211,SIL,Motor,0.6,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_213_1000000212,SIL,Motor,0.6,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_214_1000000213,SIL,Motor,0.2,0.8
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_215_1000000214,SIL,Motor,0.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_216_1000000215,SIL,Motor,0.4,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_217_1000000216,SIL,Motor,0.6,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_218_1000000217,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_219_1000000218,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_220_1000000219,SIL,Motor,0.2,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_221_1000000220,SIL,Motor,0.6,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_222_1000000221,SIL,Motor,0.4,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_223_1000000222,SIL,Motor,0.2,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_224_1000000223,SIL,Motor,0.0,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_225_1000000224,SIL,Motor,0.6,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_226_1000000225,SIL,Motor,0.6,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_227_1000000226,SIL,Motor,0.2,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_228_1000000227,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_229_1000000228,SIL,Motor,0.2,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_230_1000000229,SIL,Motor,1.0,0.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_231_1000000230,SIL,Motor,0.6,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_232_1000000231,SIL,Motor,0.4,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_233_1000000232,SIL,Motor,0.2,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_234_1000000233,SIL,Motor,0.2,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_235_1000000234,SIL,Motor,0.6,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_236_1000000235,SIL,Motor,0.4,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_237_1000000236,SIL,Motor,0.4,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_238_1000000237,SIL,Motor,0.6,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_239_1000000238,SIL,Motor,0.6,0.8
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_240_1000000239,SIL,Motor,0.2,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_241_1000000240,SIL,Motor,0.8,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_242_1000000241,SIL,Motor,0.2,1.0
SIL_Motor_1/SIL_Motor_1/hover-motor-3/TestCase_243_1000000242,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_10_2200000009,SIL,Motor,1.0,0.8
SIL_Motor_2/velocity-motor/TestCase_11_2200000010,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_12_2200000011,SIL,Motor,0.2,1.0
SIL_Motor_2/velocity-motor/TestCase_13_2200000012,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_14_2200000013,SIL,Motor,0.2,1.0
SIL_Motor_2/velocity-motor/TestCase_15_2200000014,SIL,Motor,0.0,1.0
SIL_Motor_2/velocity-motor/TestCase_16_2200000015,SIL,Motor,0.2,1.0
SIL_Motor_2/velocity-motor/TestCase_17_2200000016,SIL,Motor,0.2,1.0
SIL_Motor_2/velocity-motor/TestCase_18_2200000017,SIL,Motor,0.0,1.0
SIL_Motor_2/velocity-motor/TestCase_19_2200000018,SIL,Motor,0.2,1.0
SIL_Motor_2/velocity-motor/TestCase_1_2200000000,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_20_2200000019,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_21_2200000020,SIL,Motor,0.2,1.0
SIL_Motor_2/velocity-motor/TestCase_22_2200000021,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_23_2200000022,SIL,Motor,0.0,1.0
SIL_Motor_2/velocity-motor/TestCase_24_2200000023,SIL,Motor,0.0,1.0
SIL_Motor_2/velocity-motor/TestCase_25_2200000024,SIL,Motor,0.0,1.0
SIL_Motor_2/velocity-motor/TestCase_26_2200000025,SIL,Motor,0.0,1.0
SIL_Motor_2/velocity-motor/TestCase_27_2200000026,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_28_2200000027,SIL,Motor,0.0,1.0
SIL_Motor_2/velocity-motor/TestCase_29_2200000028,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_2_2200000001,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_30_2200000029,SIL,Motor,0.0,1.0
SIL_Motor_2/velocity-motor/TestCase_31_2200000030,SIL,Motor,0.0,1.0
SIL_Motor_2/velocity-motor/TestCase_32_2200000031,SIL,Motor,0.2,1.0
SIL_Motor_2/velocity-motor/TestCase_33_2200000032,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_34_2200000033,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_35_2200000034,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_36_2200000035,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_37_2200000036,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_38_2200000037,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_39_2200000038,SIL,Motor,0.2,1.0
SIL_Motor_2/velocity-motor/TestCase_3_2200000002,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_40_2200000039,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_41_2200000040,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_42_2200000041,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_43_2200000042,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_44_2200000043,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_45_2200000044,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_46_2200000045,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_47_2200000046,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_48_2200000047,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_49_2200000048,SIL,Motor,0.2,1.0
SIL_Motor_2/velocity-motor/TestCase_4_2200000003,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_50_2200000049,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_51_2200000050,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_52_2200000051,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_53_2200000052,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_54_2200000053,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_55_2200000054,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_56_2200000055,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_57_2200000056,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_58_2200000057,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_59_2200000058,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_5_2200000004,SIL,Motor,0.2,1.0
SIL_Motor_2/velocity-motor/TestCase_60_2200000059,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_61_2200000060,SIL,Motor,0.8,1.0
SIL_Motor_2/velocity-motor/TestCase_62_2200000061,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_63_2200000062,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_64_2200000063,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_65_2200000064,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_66_2200000065,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_67_2200000066,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_68_2200000067,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_69_2200000068,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_6_2200000005,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_70_2200000069,SIL,Motor,0.8,1.0
SIL_Motor_2/velocity-motor/TestCase_71_2200000070,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_72_2200000071,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_73_2200000072,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_74_2200000073,SIL,Motor,0.2,0.0
SIL_Motor_2/velocity-motor/TestCase_75_2200000074,SIL,Motor,0.8,1.0
SIL_Motor_2/velocity-motor/TestCase_76_2200000075,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_77_2200000076,SIL,Motor,0.6,0.8
SIL_Motor_2/velocity-motor/TestCase_78_2200000077,SIL,Motor,0.4,0.8
SIL_Motor_2/velocity-motor/TestCase_79_2200000078,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_7_2200000006,SIL,Motor,0.2,1.0
SIL_Motor_2/velocity-motor/TestCase_80_2200000079,SIL,Motor,0.8,1.0
SIL_Motor_2/velocity-motor/TestCase_81_2200000080,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_82_2200000081,SIL,Motor,0.8,1.0
SIL_Motor_2/velocity-motor/TestCase_83_2200000082,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_84_2200000083,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_85_2200000084,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_86_2200000085,SIL,Motor,0.2,1.0
SIL_Motor_2/velocity-motor/TestCase_87_2200000086,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_88_2200000087,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_89_2200000088,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_8_2200000007,SIL,Motor,0.2,1.0
SIL_Motor_2/velocity-motor/TestCase_90_2200000089,SIL,Motor,0.4,1.0
SIL_Motor_2/velocity-motor/TestCase_91_2200000090,SIL,Motor,0.8,1.0
SIL_Motor_2/velocity-motor/TestCase_92_2200000091,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_93_2200000092,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_94_2200000093,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_95_2200000094,SIL,Motor,0.6,1.0
SIL_Motor_2/velocity-motor/TestCase_96_2200000095,SIL,Motor,0.2,1.0
SIL_Motor_2/velocity-motor/TestCase_9_2200000008,SIL,Motor,0.4,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_10_1100000009,SIL,Motor,0.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_11_1100000010,SIL,Motor,0.2,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_12_1100000011,SIL,Motor,0.6,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_13_1100000012,SIL,Motor,0.4,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_14_1100000013,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_15_1100000014,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_16_1100000015,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_17_1100000016,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_18_1100000017,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_19_1100000018,SIL,Motor,0.6,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_1_1100000000,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_20_1100000019,SIL,Motor,0.6,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_21_1100000020,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_22_1100000021,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_23_1100000022,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_24_1100000023,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_25_1100000024,SIL,Motor,0.6,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_26_1100000025,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_27_1100000026,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_28_1100000027,SIL,Motor,0.6,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_29_1100000028,SIL,Motor,0.4,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_2_1100000001,SIL,Motor,0.4,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_30_1100000029,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_31_1100000030,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_32_1100000031,SIL,Motor,0.6,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_33_1100000032,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_34_1100000033,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_35_1100000034,SIL,Motor,0.6,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_36_1100000035,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_37_1100000036,SIL,Motor,0.4,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_38_1100000037,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_39_1100000038,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_3_1100000002,SIL,Motor,0.2,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_40_1100000039,SIL,Motor,0.6,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_41_1100000040,SIL,Motor,0.6,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_42_1100000041,SIL,Motor,0.6,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_43_1100000042,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_44_1100000043,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_45_1100000044,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_46_1100000045,SIL,Motor,0.2,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_47_1100000046,SIL,Motor,0.6,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_48_1100000047,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_49_1100000048,SIL,Motor,0.4,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_4_1100000003,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_50_1100000049,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_51_1100000050,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_52_1100000051,SIL,Motor,0.2,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_53_1100000052,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_54_1100000053,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_55_1100000054,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_56_1100000055,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_57_1100000056,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_58_1100000057,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_59_1100000058,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_5_1100000004,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_60_1100000059,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_61_1100000060,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_62_1100000061,SIL,Motor,0.6,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_63_1100000062,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_64_1100000063,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_65_1100000064,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_66_1100000065,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_67_1100000066,SIL,Motor,0.6,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_68_1100000067,SIL,Motor,0.2,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_69_1100000068,SIL,Motor,0.6,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_6_1100000005,SIL,Motor,0.2,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_70_1100000069,SIL,Motor,0.2,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_71_1100000070,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_72_1100000071,SIL,Motor,0.6,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_73_1100000072,SIL,Motor,0.2,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_74_1100000073,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_75_1100000074,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_76_1100000075,SIL,Motor,0.6,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_77_1100000076,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_78_1100000077,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_79_1100000078,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_7_1100000006,SIL,Motor,0.8,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_80_1100000079,SIL,Motor,1.0,1.0
SIL_Motor_2/waypoint-motor-1/TestCase_81_1100000080,SIL,Motor,0.8,1.0
