feature,category,auc,separation,q99_abs_ratio,n_pos,n_neg,pos_nonnull_frac,neg_nonnull_frac
specific_energy,rudder_fault,0.8971829120899724,0.8971829120899724,0.9611140273594861,979,16099,1.0,0.9999378881987577
energy_rate,aileron_fault,0.4410369103533845,0.5589630896466156,0.9542836637653106,3916,16083,0.9982156512872802,0.998944099378882
energy_rate,aileron_rudder_fault,0.48437982125726947,0.5156201787427306,0.6402872505219545,481,16083,0.9979253112033195,0.998944099378882
energy_rate,elevator_fault,0.4482809115362513,0.5517190884637486,1.4864247241143258,842,16083,0.9976303317535545,0.998944099378882
energy_rate,engine_fault,0.44626078514477513,0.5537392148552249,1.2035836706483607,15982,16083,0.9985005622891415,0.998944099378882
energy_rate,rudder_fault,0.4699233764804095,0.5300766235195905,0.9829895882309901,976,16083,0.9969356486210419,0.998944099378882
throttle,aileron_fault,0.8679131087585977,0.8679131087585977,1.0,3923,16099,1.0,0.9999378881987577
throttle,aileron_rudder_fault,0.8672813238831617,0.8672813238831617,0.906666676204,482,16099,1.0,0.9999378881987577
throttle,elevator_fault,0.8590449599618946,0.8590449599618946,1.0,844,16099,1.0,0.9999378881987577
throttle,engine_fault,0.7180104257288386,0.7180104257288386,0.9733333587646484,16006,16099,1.0,0.9999378881987577
throttle,rudder_fault,0.8863753583943477,0.8863753583943477,1.0,979,16099,1.0,0.9999378881987577
energy_rate_x_throttle,aileron_fault,0.43459258873958045,0.5654074112604195,0.9035831177116129,3916,16083,0.9982156512872802,0.998944099378882
energy_rate_x_throttle,aileron_rudder_fault,0.478480977641582,0.5215190223584181,0.691784161749036,481,16083,0.9979253112033195,0.998944099378882
energy_rate_x_throttle,elevator_fault,0.4431402686450026,0.5568597313549974,1.5779323757249377,842,16083,0.9976303317535545,0.998944099378882
energy_rate_x_throttle,engine_fault,0.48669765649820573,0.5133023435017943,1.0398363179434462,15982,16083,0.9985005622891415,0.998944099378882
energy_rate_x_throttle,rudder_fault,0.46567422275633674,0.5343257772436633,0.774681159114623,976,16083,0.9969356486210419,0.998944099378882
climb_rate_ms,aileron_fault,0.463276938764236,0.5367230612357641,1.2536395871218413,3923,16099,1.0,0.9999378881987577
climb_rate_ms,aileron_rudder_fault,0.4856664894265488,0.5143335105734512,0.8418541455747128,482,16099,1.0,0.9999378881987577
climb_rate_ms,elevator_fault,0.47188361174003624,0.5281163882599638,2.008986999581745,844,16099,1.0,0.9999378881987577
